,result,kills,deaths,dragons,elders,heralds,barons,goldat15,golddiffat15
413,0,6,10,1.0,0.0,1.0,0.0,22986.0,-2310.0
414,1,10,6,3.0,0.0,1.0,1.0,25296.0,2310.0
415,1,21,14,4.0,0.0,1.0,2.0,25005.0,-597.0
416,0,14,21,1.0,0.0,1.0,0.0,25602.0,597.0
417,0,5,14,3.0,0.0,2.0,0.0,24654.0,368.0
418,1,14,5,1.0,0.0,0.0,1.0,24286.0,-368.0
419,0,5,26,0.0,0.0,0.0,0.0,23643.0,-4644.0
420,1,26,5,4.0,0.0,2.0,1.0,28287.0,4644.0
421,0,9,13,1.0,0.0,1.0,1.0,25400.0,-795.0
422,1,13,9,4.0,0.0,1.0,1.0,26195.0,795.0
423,0,0,8,2.0,0.0,1.0,0.0,24394.0,-183.0
424,1,8,0,3.0,0.0,1.0,1.0,24577.0,183.0
425,1,22,15,3.0,0.0,2.0,1.0,27582.0,2347.0
426,0,15,22,1.0,0.0,0.0,1.0,25235.0,-2347.0
427,0,8,12,3.0,0.0,1.0,0.0,25754.0,2423.0
428,1,12,8,3.0,0.0,1.0,2.0,23331.0,-2423.0
429,0,11,25,0.0,,,0.0,,
430,1,25,11,4.0,,,1.0,,
431,0,3,18,0.0,0.0,0.0,0.0,21820.0,-2504.0
432,1,18,3,4.0,0.0,1.0,1.0,24324.0,2504.0
433,0,13,23,1.0,0.0,0.0,0.0,25587.0,-2228.0
434,1,23,13,2.0,0.0,2.0,1.0,27815.0,2228.0
435,1,20,10,1.0,,,1.0,,
436,0,9,20,3.0,,,0.0,,
437,1,23,12,2.0,0.0,0.0,1.0,24010.0,-813.0
438,0,12,23,2.0,0.0,2.0,0.0,24823.0,813.0
439,0,2,14,3.0,0.0,2.0,0.0,24908.0,-682.0
440,1,14,2,4.0,0.0,0.0,2.0,25590.0,682.0
441,1,19,5,2.0,0.0,2.0,1.0,25193.0,1633.0
442,0,5,19,1.0,0.0,0.0,0.0,23560.0,-1633.0
443,0,7,14,1.0,0.0,1.0,1.0,24536.0,-624.0
444,1,14,7,5.0,1.0,0.0,1.0,25160.0,624.0
445,1,13,7,3.0,0.0,2.0,2.0,26591.0,3488.0
446,0,7,13,3.0,0.0,0.0,0.0,23103.0,-3488.0
447,1,29,21,3.0,0.0,1.0,2.0,27256.0,1106.0
448,0,21,29,2.0,0.0,1.0,1.0,26150.0,-1106.0
449,0,9,13,3.0,0.0,0.0,0.0,23472.0,-2207.0
450,1,13,9,2.0,0.0,2.0,1.0,25679.0,2207.0
451,0,7,16,2.0,0.0,2.0,0.0,24069.0,-1690.0
452,1,16,7,2.0,0.0,0.0,1.0,25759.0,1690.0
453,0,10,30,2.0,0.0,1.0,0.0,26431.0,40.0
454,1,30,10,2.0,0.0,1.0,1.0,26391.0,-40.0
455,1,15,3,3.0,0.0,1.0,1.0,24220.0,-64.0
456,0,3,15,2.0,0.0,1.0,0.0,24284.0,64.0
457,0,14,24,3.0,0.0,2.0,0.0,26763.0,2861.0
458,1,24,14,3.0,0.0,0.0,2.0,23902.0,-2861.0
459,1,15,3,3.0,0.0,2.0,1.0,31110.0,8895.0
460,0,3,15,1.0,0.0,0.0,0.0,22215.0,-8895.0
461,1,13,2,4.0,0.0,2.0,1.0,26515.0,2243.0
462,0,2,13,0.0,0.0,0.0,0.0,24272.0,-2243.0
463,0,9,20,0.0,0.0,1.0,0.0,23629.0,-2672.0
464,1,20,9,4.0,0.0,1.0,1.0,26301.0,2672.0
465,0,14,14,1.0,0.0,2.0,1.0,25717.0,15.0
466,1,14,14,4.0,0.0,0.0,1.0,25702.0,-15.0
467,0,3,19,2.0,,,0.0,,
468,1,19,3,1.0,,,1.0,,
469,1,12,7,2.0,0.0,2.0,1.0,27789.0,3294.0
470,0,7,12,1.0,0.0,0.0,0.0,24495.0,-3294.0
471,0,9,17,3.0,0.0,1.0,0.0,23879.0,-1431.0
472,1,17,9,1.0,0.0,1.0,1.0,25310.0,1431.0
473,1,15,8,4.0,0.0,1.0,1.0,25398.0,-1815.0
474,0,7,15,0.0,0.0,1.0,0.0,27213.0,1815.0
475,0,10,22,2.0,0.0,1.0,1.0,24189.0,-3452.0
476,1,22,10,3.0,0.0,1.0,1.0,27641.0,3452.0
477,1,18,5,3.0,0.0,2.0,1.0,26595.0,3551.0
478,0,5,18,0.0,0.0,0.0,0.0,23044.0,-3551.0
479,1,14,5,2.0,0.0,2.0,1.0,27736.0,3213.0
480,0,5,14,2.0,0.0,0.0,0.0,24523.0,-3213.0
481,0,3,17,1.0,,,0.0,,
482,1,17,3,4.0,,,1.0,,
483,1,14,4,2.0,0.0,2.0,1.0,26171.0,2953.0
484,0,11,16,2.0,0.0,2.0,0.0,26432.0,698.0
485,0,7,20,0.0,,,0.0,,
486,1,19,11,3.0,0.0,1.0,1.0,26483.0,1530.0
487,0,11,19,2.0,0.0,1.0,0.0,24953.0,-1530.0
488,0,12,18,2.0,0.0,1.0,0.0,25517.0,-22.0
489,1,18,12,3.0,0.0,1.0,1.0,25539.0,22.0
490,0,21,13,4.0,,,1.0,,
491,1,13,21,1.0,,,1.0,,
492,1,21,2,3.0,0.0,2.0,1.0,27589.0,6065.0
493,0,2,21,0.0,0.0,0.0,0.0,21524.0,-6065.0
494,1,16,1,3.0,0.0,2.0,1.0,26232.0,2803.0
495,0,1,16,1.0,0.0,0.0,0.0,23429.0,-2803.0
496,1,21,7,2.0,0.0,2.0,1.0,24968.0,-441.0
497,0,7,21,4.0,0.0,0.0,0.0,25409.0,441.0
498,0,17,14,4.0,,,0.0,,
499,1,14,17,3.0,,,3.0,,
500,1,13,4,2.0,0.0,2.0,1.0,27167.0,1079.0
501,0,4,13,3.0,0.0,0.0,0.0,26088.0,-1079.0
502,0,6,20,0.0,0.0,2.0,0.0,24513.0,-1633.0
503,1,20,6,4.0,0.0,0.0,1.0,26146.0,1633.0
504,0,7,14,2.0,0.0,2.0,0.0,26203.0,2083.0
505,1,14,7,3.0,0.0,0.0,1.0,24120.0,-2083.0
506,0,12,17,2.0,0.0,2.0,0.0,26379.0,382.0
507,1,17,12,3.0,0.0,0.0,2.0,25997.0,-382.0
508,1,14,9,4.0,0.0,2.0,0.0,26239.0,3165.0
509,0,9,14,1.0,0.0,0.0,1.0,23074.0,-3165.0
510,0,4,12,2.0,0.0,2.0,0.0,23694.0,-2959.0
511,1,12,4,3.0,0.0,0.0,1.0,26653.0,2959.0
512,0,7,16,3.0,0.0,0.0,0.0,23114.0,-3071.0
513,1,16,7,1.0,0.0,2.0,1.0,26185.0,3071.0
514,0,3,9,0.0,0.0,1.0,0.0,23136.0,-2941.0
515,1,9,3,5.0,1.0,1.0,2.0,26077.0,2941.0
516,1,11,1,3.0,0.0,1.0,1.0,25854.0,3150.0
517,0,1,11,1.0,0.0,1.0,0.0,22704.0,-3150.0
518,1,19,8,3.0,0.0,2.0,2.0,26085.0,-552.0
519,0,8,19,1.0,0.0,0.0,0.0,26637.0,552.0
520,1,13,3,2.0,0.0,0.0,1.0,26443.0,3522.0
521,0,3,13,1.0,0.0,2.0,0.0,22921.0,-3522.0
522,1,21,4,0.0,0.0,2.0,1.0,26684.0,3048.0
523,0,4,21,3.0,0.0,0.0,0.0,23636.0,-3048.0
524,1,24,6,4.0,,,1.0,,
525,0,6,25,0.0,,,0.0,,
526,1,16,13,3.0,0.0,1.0,2.0,23736.0,-191.0
527,0,13,16,4.0,0.0,1.0,1.0,23927.0,191.0
528,1,14,6,3.0,0.0,2.0,2.0,28721.0,5430.0
529,0,6,14,1.0,0.0,0.0,0.0,23291.0,-5430.0
530,0,12,19,1.0,0.0,1.0,0.0,26746.0,-3.0
531,1,19,12,2.0,0.0,1.0,2.0,26749.0,3.0
532,1,12,2,3.0,0.0,2.0,1.0,25722.0,3555.0
533,0,2,12,1.0,0.0,0.0,0.0,22167.0,-3555.0
534,1,16,5,4.0,0.0,1.0,1.0,24401.0,247.0
535,0,5,16,1.0,0.0,1.0,0.0,24154.0,-247.0
536,0,10,21,2.0,0.0,1.0,0.0,23091.0,-3440.0
537,1,21,10,3.0,0.0,1.0,2.0,26531.0,3440.0
538,1,17,14,4.0,0.0,1.0,2.0,24820.0,310.0
539,0,14,17,2.0,0.0,1.0,0.0,24510.0,-310.0
540,1,14,17,2.0,1.0,0.0,0.0,23934.0,-968.0
541,0,17,14,4.0,0.0,2.0,3.0,24902.0,968.0
542,1,29,4,1.0,0.0,1.0,1.0,25840.0,3607.0
543,0,4,29,2.0,0.0,1.0,0.0,22233.0,-3607.0
544,0,10,16,1.0,0.0,1.0,0.0,25975.0,-18.0
545,1,16,10,4.0,0.0,1.0,2.0,25993.0,18.0
546,0,7,15,0.0,0.0,0.0,0.0,21035.0,-6850.0
547,1,15,7,4.0,0.0,2.0,1.0,27885.0,6850.0
548,1,17,6,5.0,1.0,1.0,1.0,26292.0,2698.0
549,0,6,17,0.0,0.0,1.0,0.0,23594.0,-2698.0
550,1,12,10,4.0,0.0,0.0,1.0,25651.0,1118.0
551,0,10,12,0.0,0.0,2.0,0.0,24533.0,-1118.0
552,0,15,18,3.0,0.0,1.0,0.0,26018.0,1610.0
553,1,18,15,3.0,0.0,1.0,2.0,24408.0,-1610.0
554,1,16,3,2.0,0.0,2.0,1.0,25737.0,2580.0
555,0,3,16,2.0,0.0,0.0,0.0,23157.0,-2580.0
556,1,14,5,4.0,0.0,2.0,1.0,27181.0,3441.0
557,0,5,14,0.0,0.0,0.0,0.0,23740.0,-3441.0
558,1,15,9,1.0,0.0,2.0,1.0,23692.0,-807.0
559,0,9,15,3.0,0.0,0.0,1.0,24499.0,807.0
560,0,17,27,1.0,0.0,2.0,0.0,29012.0,1906.0
561,1,27,17,3.0,0.0,0.0,1.0,27106.0,-1906.0
562,0,9,20,1.0,0.0,2.0,0.0,24255.0,643.0
563,1,20,9,4.0,0.0,0.0,1.0,23612.0,-643.0
564,0,6,14,3.0,0.0,1.0,0.0,26512.0,72.0
565,1,14,6,2.0,0.0,1.0,1.0,26440.0,-72.0
566,0,15,15,4.0,0.0,1.0,0.0,24952.0,1312.0
567,1,15,15,3.0,0.0,1.0,2.0,23640.0,-1312.0
568,0,5,15,1.0,0.0,2.0,0.0,26027.0,-395.0
569,1,15,6,4.0,0.0,0.0,1.0,26422.0,395.0
570,1,21,16,2.0,0.0,2.0,2.0,24784.0,-88.0
571,0,16,21,3.0,0.0,0.0,0.0,24872.0,88.0
572,1,19,2,3.0,0.0,2.0,1.0,29969.0,8395.0
573,0,2,19,0.0,0.0,0.0,0.0,21574.0,-8395.0
574,0,5,16,1.0,0.0,0.0,0.0,23685.0,-2646.0
575,1,18,6,5.0,1.0,2.0,2.0,26998.0,2608.0
576,0,1,16,1.0,0.0,0.0,0.0,22420.0,-6917.0
577,1,16,1,2.0,0.0,2.0,1.0,29337.0,6917.0
578,1,29,8,5.0,1.0,1.0,2.0,27626.0,3241.0
579,1,20,7,3.0,0.0,0.0,2.0,22992.0,-2220.0
580,0,7,20,3.0,0.0,1.0,0.0,25212.0,2220.0
581,1,14,7,4.0,0.0,0.0,1.0,24849.0,-3016.0
582,0,7,14,1.0,0.0,2.0,0.0,27865.0,3016.0
583,0,8,16,1.0,0.0,2.0,0.0,28394.0,4348.0
584,1,16,8,3.0,0.0,0.0,1.0,24046.0,-4348.0
585,1,16,9,3.0,0.0,2.0,1.0,25807.0,4146.0
586,0,9,16,1.0,0.0,0.0,0.0,21661.0,-4146.0
587,1,20,6,2.0,0.0,1.0,1.0,26092.0,906.0
588,0,6,20,2.0,0.0,1.0,0.0,25186.0,-906.0
589,1,20,15,3.0,0.0,1.0,2.0,25810.0,401.0
590,0,15,20,2.0,0.0,1.0,0.0,25409.0,-401.0
591,0,12,25,3.0,0.0,2.0,0.0,26432.0,1356.0
592,1,25,12,2.0,0.0,0.0,1.0,25076.0,-1356.0
593,0,9,19,2.0,0.0,1.0,0.0,24273.0,-1262.0
594,1,19,9,3.0,0.0,1.0,1.0,25535.0,1262.0
595,1,16,4,4.0,0.0,1.0,0.0,23195.0,-1162.0
596,0,4,16,0.0,0.0,1.0,0.0,24357.0,1162.0
597,1,11,7,3.0,0.0,1.0,1.0,24441.0,-1579.0
598,0,7,11,1.0,0.0,1.0,0.0,26020.0,1579.0
599,1,19,8,1.0,0.0,2.0,0.0,24998.0,736.0
600,0,8,19,4.0,0.0,0.0,1.0,24262.0,-736.0
601,1,19,9,3.0,0.0,1.0,1.0,26881.0,2568.0
602,0,9,19,1.0,0.0,1.0,0.0,24313.0,-2568.0
603,0,14,22,1.0,0.0,2.0,0.0,23930.0,-1138.0
604,1,22,14,4.0,0.0,0.0,1.0,25068.0,1138.0
605,1,9,6,3.0,0.0,1.0,1.0,24500.0,507.0
606,0,6,9,1.0,0.0,1.0,0.0,23993.0,-507.0
607,1,21,23,3.0,2.0,1.0,2.0,24579.0,1033.0
608,0,23,21,4.0,0.0,1.0,1.0,23546.0,-1033.0
609,1,26,10,3.0,0.0,1.0,2.0,27834.0,3738.0
610,0,10,26,1.0,0.0,1.0,0.0,24096.0,-3738.0
611,1,9,15,5.0,1.0,0.0,2.0,26536.0,2217.0
612,0,15,9,3.0,0.0,2.0,1.0,24319.0,-2217.0
613,0,4,13,0.0,0.0,0.0,0.0,23199.0,-2971.0
614,1,13,4,4.0,0.0,2.0,1.0,26170.0,2971.0
615,0,7,13,2.0,0.0,1.0,0.0,23123.0,-1148.0
616,1,13,7,3.0,0.0,1.0,1.0,24271.0,1148.0
617,1,9,9,3.0,0.0,1.0,2.0,24334.0,138.0
618,0,9,9,3.0,0.0,1.0,0.0,24196.0,-138.0
619,1,15,11,3.0,0.0,2.0,0.0,26526.0,3634.0
620,0,11,15,2.0,0.0,0.0,0.0,22892.0,-3634.0
621,0,4,22,0.0,0.0,1.0,0.0,25560.0,-561.0
622,1,22,4,4.0,0.0,1.0,1.0,26121.0,561.0
623,1,12,5,4.0,0.0,2.0,1.0,24834.0,681.0
624,0,5,12,0.0,0.0,0.0,0.0,24153.0,-681.0
625,1,17,7,2.0,0.0,1.0,1.0,28333.0,4815.0
626,0,7,17,1.0,0.0,1.0,0.0,23518.0,-4815.0
627,1,16,6,1.0,0.0,2.0,0.0,24971.0,1337.0
628,0,6,16,2.0,0.0,0.0,0.0,23634.0,-1337.0
629,0,16,26,0.0,0.0,0.0,1.0,24399.0,-2794.0
630,1,26,16,4.0,0.0,1.0,0.0,27193.0,2794.0
631,1,18,7,3.0,0.0,1.0,1.0,23631.0,-641.0
632,0,7,18,2.0,0.0,1.0,0.0,24272.0,641.0
633,1,29,16,5.0,1.0,1.0,0.0,25283.0,-2559.0
634,0,16,29,0.0,0.0,1.0,1.0,27842.0,2559.0
635,1,15,8,3.0,,0.0,1.0,25538.0,-3704.0
636,0,8,15,3.0,,2.0,0.0,29242.0,3704.0
637,1,16,11,2.0,0.0,2.0,2.0,27606.0,4552.0
638,0,11,16,2.0,0.0,0.0,0.0,23054.0,-4552.0
639,1,22,6,4.0,0.0,1.0,1.0,26575.0,4481.0
640,0,6,22,0.0,0.0,1.0,0.0,22094.0,-4481.0
641,1,21,3,3.0,0.0,2.0,1.0,28946.0,6667.0
642,0,3,21,0.0,0.0,0.0,0.0,22279.0,-6667.0
643,0,10,14,2.0,0.0,2.0,0.0,25763.0,2416.0
644,1,14,10,5.0,1.0,0.0,3.0,23347.0,-2416.0
645,1,14,4,3.0,0.0,2.0,1.0,27547.0,5608.0
646,0,4,15,1.0,0.0,0.0,0.0,21939.0,-5608.0
0,1,17,11,2.0,0.0,1.0,1.0,21953.0,-825.0
1,0,11,17,3.0,0.0,1.0,0.0,22778.0,825.0
2,0,5,21,1.0,0.0,0.0,0.0,21714.0,-5484.0
3,1,21,5,4.0,0.0,2.0,2.0,27198.0,5484.0
4,1,21,4,4.0,0.0,2.0,1.0,24882.0,2566.0
5,0,4,21,0.0,0.0,0.0,0.0,22316.0,-2566.0
6,0,4,17,2.0,0.0,1.0,0.0,22329.0,-2471.0
7,1,17,4,3.0,0.0,1.0,2.0,24800.0,2471.0
8,0,3,21,1.0,0.0,1.0,0.0,24644.0,877.0
9,1,21,3,4.0,0.0,0.0,2.0,23767.0,-877.0
10,1,19,4,2.0,0.0,2.0,1.0,25610.0,2387.0
11,0,4,19,2.0,0.0,0.0,0.0,23223.0,-2387.0
12,1,14,4,1.0,0.0,1.0,1.0,24288.0,-888.0
13,0,4,14,3.0,0.0,1.0,0.0,25176.0,888.0
14,0,1,24,0.0,0.0,1.0,0.0,21113.0,-9541.0
15,1,24,2,3.0,0.0,1.0,0.0,30654.0,9541.0
16,1,15,1,4.0,0.0,0.0,1.0,22966.0,750.0
17,0,1,15,0.0,0.0,1.0,0.0,22216.0,-750.0
18,0,13,26,0.0,0.0,2.0,0.0,23777.0,-83.0
19,1,26,13,5.0,1.0,0.0,1.0,23860.0,83.0
20,1,28,29,2.0,1.0,1.0,1.0,24015.0,-959.0
21,0,29,28,4.0,0.0,1.0,1.0,24974.0,959.0
22,0,11,19,0.0,0.0,1.0,0.0,23764.0,-1507.0
23,1,19,11,5.0,1.0,1.0,0.0,25271.0,1507.0
24,1,17,11,3.0,0.0,2.0,0.0,24351.0,2011.0
25,0,11,17,2.0,0.0,0.0,1.0,22340.0,-2011.0
26,1,20,9,2.0,0.0,2.0,1.0,22940.0,-585.0
27,0,9,20,2.0,0.0,0.0,0.0,23525.0,585.0
28,1,20,6,4.0,0.0,1.0,1.0,29370.0,5299.0
29,0,6,20,0.0,0.0,1.0,0.0,24071.0,-5299.0
30,0,8,14,3.0,0.0,1.0,0.0,25888.0,1436.0
31,1,14,8,3.0,0.0,1.0,2.0,24452.0,-1436.0
32,1,25,19,4.0,0.0,2.0,0.0,22761.0,-754.0
33,0,19,25,1.0,0.0,0.0,0.0,23515.0,754.0
34,0,9,26,1.0,0.0,2.0,0.0,21854.0,-2391.0
35,1,26,9,4.0,0.0,0.0,2.0,24245.0,2391.0
36,0,5,16,2.0,0.0,1.0,0.0,24234.0,300.0
37,1,16,5,2.0,0.0,0.0,1.0,23934.0,-300.0
38,0,4,14,1.0,0.0,1.0,0.0,24269.0,-213.0
39,1,14,4,3.0,0.0,1.0,1.0,24482.0,213.0
40,0,4,17,2.0,0.0,0.0,0.0,21709.0,-5060.0
41,1,12,11,3.0,,1.0,1.0,24798.0,-937.0
42,0,7,17,2.0,0.0,0.0,0.0,24705.0,-1293.0
43,1,14,2,1.0,0.0,2.0,1.0,26333.0,3779.0
44,0,2,14,2.0,0.0,0.0,0.0,22554.0,-3779.0
45,0,8,13,2.0,0.0,0.0,0.0,24299.0,-1739.0
46,1,13,8,2.0,0.0,2.0,1.0,26038.0,1739.0
47,0,1,24,0.0,0.0,1.0,0.0,22086.0,-3151.0
48,1,24,1,4.0,0.0,1.0,1.0,25237.0,3151.0
49,0,4,25,1.0,0.0,2.0,0.0,23043.0,-1387.0
50,1,25,5,5.0,1.0,0.0,1.0,24430.0,1387.0
51,1,18,19,3.0,1.0,1.0,2.0,23177.0,-825.0
52,0,19,18,4.0,0.0,1.0,0.0,24002.0,825.0
53,0,11,12,2.0,0.0,2.0,0.0,24159.0,13.0
54,1,12,11,3.0,0.0,0.0,1.0,24146.0,-13.0
55,0,10,22,2.0,,2.0,0.0,27609.0,2253.0
56,1,22,10,5.0,,0.0,3.0,25356.0,-2253.0
57,1,26,15,2.0,0.0,1.0,1.0,24280.0,658.0
58,0,15,26,4.0,0.0,0.0,1.0,23622.0,-658.0
59,1,23,11,4.0,0.0,1.0,1.0,27982.0,4099.0
60,0,11,23,0.0,0.0,1.0,0.0,23883.0,-4099.0
61,0,10,19,1.0,0.0,2.0,0.0,23760.0,-245.0
62,1,19,10,4.0,0.0,0.0,1.0,24005.0,245.0
63,1,13,6,1.0,0.0,2.0,1.0,24052.0,1945.0
64,0,6,13,3.0,0.0,0.0,0.0,22107.0,-1945.0
65,1,18,5,2.0,0.0,1.0,1.0,27307.0,4234.0
66,0,5,18,2.0,0.0,1.0,0.0,23073.0,-4234.0
67,0,3,23,0.0,0.0,1.0,0.0,22737.0,-2314.0
68,1,23,3,4.0,0.0,1.0,2.0,25051.0,2314.0
69,1,18,6,4.0,0.0,0.0,1.0,23798.0,-39.0
70,0,1,7,4.0,,0.0,0.0,24516.0,-1415.0
71,0,7,18,3.0,0.0,0.0,0.0,23092.0,-1782.0
72,0,5,11,0.0,0.0,1.0,0.0,22025.0,-1470.0
73,1,11,5,4.0,0.0,1.0,2.0,23495.0,1470.0
74,1,16,9,5.0,1.0,2.0,1.0,26356.0,3011.0
75,0,9,16,0.0,0.0,0.0,1.0,23345.0,-3011.0
76,1,13,11,1.0,1.0,2.0,2.0,24311.0,400.0
77,0,11,13,4.0,0.0,0.0,0.0,23911.0,-400.0
78,1,18,4,4.0,0.0,0.0,1.0,23457.0,-637.0
79,0,4,18,0.0,0.0,2.0,0.0,24094.0,637.0
80,1,14,4,3.0,0.0,2.0,1.0,23782.0,1601.0
81,0,4,14,1.0,0.0,0.0,0.0,22181.0,-1601.0
82,0,4,13,0.0,0.0,1.0,0.0,22459.0,-409.0
83,1,13,4,5.0,1.0,1.0,1.0,22868.0,409.0
84,1,21,14,3.0,0.0,1.0,1.0,22366.0,-2545.0
85,0,14,21,2.0,0.0,1.0,0.0,24911.0,2545.0
86,1,9,10,4.0,2.0,1.0,2.0,24251.0,1525.0
87,0,10,9,4.0,0.0,0.0,2.0,22726.0,-1525.0
88,1,14,5,4.0,0.0,1.0,1.0,23591.0,2312.0
89,0,5,14,2.0,0.0,1.0,1.0,21279.0,-2312.0
90,1,20,18,3.0,0.0,1.0,0.0,23170.0,-953.0
91,0,18,20,3.0,0.0,1.0,1.0,24123.0,953.0
92,0,2,15,2.0,0.0,0.0,1.0,21691.0,-1526.0
93,1,15,2,4.0,0.0,0.0,1.0,23217.0,1526.0
94,0,9,14,1.0,0.0,2.0,0.0,23974.0,301.0
95,1,14,9,4.0,0.0,0.0,2.0,23673.0,-301.0
96,0,10,17,2.0,0.0,2.0,0.0,24982.0,253.0
97,1,17,10,3.0,0.0,0.0,1.0,24729.0,-253.0
98,1,15,4,3.0,0.0,1.0,0.0,23797.0,411.0
99,0,4,15,2.0,0.0,1.0,0.0,23386.0,-411.0
100,1,17,5,1.0,0.0,2.0,0.0,28624.0,5882.0
101,0,5,17,1.0,0.0,0.0,0.0,22742.0,-5882.0
102,0,8,23,0.0,0.0,2.0,0.0,25044.0,722.0
103,1,23,8,4.0,0.0,0.0,1.0,24322.0,-722.0
104,1,9,3,2.0,0.0,2.0,1.0,22949.0,-46.0
105,0,3,9,1.0,0.0,0.0,0.0,22995.0,46.0
106,0,4,15,3.0,0.0,1.0,0.0,23196.0,-1582.0
107,1,15,4,3.0,0.0,1.0,1.0,24778.0,1582.0
108,1,14,12,1.0,1.0,1.0,1.0,24058.0,1458.0
109,0,12,14,4.0,0.0,0.0,0.0,22600.0,-1458.0
110,0,8,21,2.0,0.0,1.0,0.0,23515.0,967.0
111,1,21,8,4.0,0.0,1.0,1.0,22548.0,-967.0
112,1,12,2,3.0,0.0,1.0,1.0,23991.0,415.0
113,0,2,12,1.0,0.0,1.0,0.0,23576.0,-415.0
114,0,9,9,2.0,0.0,2.0,0.0,24165.0,2865.0
115,1,9,9,6.0,2.0,0.0,3.0,21300.0,-2865.0
116,0,7,19,1.0,0.0,1.0,0.0,23920.0,134.0
117,1,19,7,4.0,0.0,1.0,2.0,23786.0,-134.0
118,1,19,6,4.0,0.0,1.0,1.0,25821.0,3163.0
119,0,6,19,0.0,0.0,1.0,0.0,22658.0,-3163.0
120,1,15,4,5.0,1.0,1.0,1.0,22308.0,-76.0
121,0,4,15,1.0,0.0,1.0,0.0,22384.0,76.0
122,1,9,4,3.0,0.0,1.0,2.0,23379.0,-946.0
123,0,4,9,3.0,0.0,1.0,0.0,24325.0,946.0
124,1,13,4,3.0,0.0,2.0,1.0,26075.0,3591.0
125,0,4,13,3.0,0.0,0.0,0.0,22484.0,-3591.0
126,0,3,13,2.0,0.0,1.0,0.0,22836.0,-2281.0
127,1,13,3,2.0,0.0,1.0,2.0,25117.0,2281.0
128,0,1,15,0.0,0.0,1.0,0.0,21347.0,-5503.0
129,1,15,1,3.0,0.0,1.0,0.0,26850.0,5503.0
130,1,21,7,3.0,0.0,2.0,1.0,26880.0,3020.0
131,0,7,21,2.0,0.0,0.0,0.0,23860.0,-3020.0
132,0,1,14,0.0,0.0,1.0,0.0,21529.0,-4841.0
133,1,14,1,3.0,0.0,1.0,1.0,26370.0,4841.0
134,0,7,17,2.0,0.0,2.0,1.0,24151.0,781.0
135,1,17,7,3.0,0.0,0.0,1.0,23370.0,-781.0
136,0,15,15,2.0,0.0,0.0,0.0,23556.0,-1264.0
137,1,15,15,4.0,0.0,2.0,2.0,24820.0,1264.0
138,1,10,1,4.0,0.0,1.0,1.0,23670.0,1969.0
139,0,1,10,0.0,0.0,1.0,0.0,21701.0,-1969.0
140,0,8,18,0.0,0.0,2.0,0.0,24497.0,310.0
141,1,18,8,4.0,0.0,0.0,1.0,24187.0,-310.0
142,1,21,9,4.0,0.0,1.0,0.0,21934.0,808.0
143,0,9,21,0.0,0.0,0.0,1.0,21126.0,-808.0
144,0,9,14,1.0,1.0,1.0,0.0,22948.0,-844.0
145,1,14,9,4.0,0.0,0.0,2.0,23792.0,844.0
146,1,13,9,5.0,1.0,1.0,0.0,24951.0,135.0
147,0,9,13,0.0,0.0,1.0,2.0,24816.0,-135.0
148,1,15,3,4.0,0.0,2.0,1.0,25602.0,5144.0
149,0,3,15,0.0,0.0,0.0,0.0,20458.0,-5144.0
150,0,13,9,3.0,0.0,1.0,0.0,23169.0,123.0
151,1,9,13,3.0,0.0,1.0,2.0,23046.0,-123.0
152,1,15,3,4.0,0.0,2.0,1.0,24948.0,2889.0
153,0,3,15,0.0,0.0,0.0,0.0,22059.0,-2889.0
154,0,9,20,3.0,0.0,2.0,1.0,22190.0,-592.0
155,1,20,9,3.0,0.0,0.0,1.0,22782.0,592.0
156,0,5,19,1.0,0.0,1.0,0.0,23210.0,-1923.0
157,1,19,5,4.0,0.0,1.0,1.0,25133.0,1923.0
158,1,14,3,3.0,0.0,1.0,1.0,23358.0,484.0
159,0,3,14,1.0,0.0,0.0,0.0,22874.0,-484.0
160,1,19,4,4.0,0.0,1.0,0.0,24470.0,1968.0
161,0,4,19,1.0,0.0,1.0,1.0,22502.0,-1968.0
162,1,12,7,4.0,0.0,0.0,1.0,23485.0,307.0
163,0,7,12,1.0,0.0,2.0,0.0,23178.0,-307.0
164,0,14,20,3.0,0.0,2.0,1.0,24661.0,1209.0
165,1,20,14,3.0,0.0,0.0,1.0,23452.0,-1209.0
166,0,10,18,3.0,1.0,2.0,1.0,24740.0,455.0
167,1,18,10,4.0,0.0,0.0,1.0,24285.0,-455.0
168,1,9,7,5.0,1.0,2.0,1.0,26333.0,2759.0
169,0,7,9,2.0,0.0,0.0,2.0,23574.0,-2759.0
170,1,11,2,4.0,0.0,1.0,1.0,23149.0,-98.0
171,0,2,11,0.0,0.0,1.0,0.0,23247.0,98.0
172,1,8,0,4.0,0.0,2.0,1.0,24823.0,2176.0
173,0,0,8,0.0,0.0,0.0,0.0,22647.0,-2176.0
174,0,5,12,2.0,0.0,2.0,0.0,23147.0,-935.0
175,1,12,5,3.0,0.0,0.0,1.0,24082.0,935.0
176,1,16,4,3.0,0.0,2.0,0.0,28257.0,5639.0
177,0,4,16,0.0,0.0,0.0,0.0,22618.0,-5639.0
178,0,5,21,0.0,0.0,0.0,0.0,22410.0,-5367.0
179,1,21,5,4.0,0.0,2.0,2.0,27777.0,5367.0
180,0,11,10,2.0,0.0,1.0,1.0,21524.0,-1514.0
